ID,Nome,Frase,Parte,Link,Categoria Principal,Tox
ZhY7mplib68,Os Flintstones O Desenho Que Marcou Gerações  Você Ainda Lembra,Estupido,Fim,https://www.youtube.com/watch?v=ZhY7mplib68,TOX,1.0
ZhY7mplib68,Os Flintstones O Desenho Que Marcou Gerações  Você Ainda Lembra,Baixinho,Fim,https://www.youtube.com/watch?v=ZhY7mplib68,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",Bafo de peixe,Início,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",seu doido,Início,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,2.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",Esse gato nao vale nada,Início,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",gatos gordos,Início,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",voces nao aprederam nada,Início,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",fecha essa boquinha,Meio,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",agora e so mata seus amigos,Meio,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",isso mata,Meio,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,2.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",eu odeio vcs,Meio,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,2.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",eu odeio os titans,Meio,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,2.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",chega não aguento mais,Fim,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,2.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",o que voces tem na cabeça,Fim,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",o senhor e louco,Fim,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",voces sao malvados demais,Fim,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
7NDmx3aQ18E,"Jovens Titãs em Ação: Aventura, Risadas e Confusão!""4o! em português 🇧🇷",isso aqui ta uma loucura,Fim,https://www.youtube.com/watch?v=7NDmx3aQ18E,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,o gordo,Início,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,voce tem cheiro de lixo,Início,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,olha so os narizes cabeludos,Início,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,2.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,voces estao fora de moda,Início,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,isso e humilhante,Início,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,para de falar assim mlq,Meio,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,que coisa feia e essa,Meio,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,odeio eles,Meio,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,so tem que mata ele de de susto,Meio,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,2.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,ja se esqueceu mané,Meio,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,a sua cara e feia ,Fim,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,e feio que da pena,Fim,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,nao tem niguem mais feio que voce,Fim,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,2.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,seus trouxas,Fim,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,2.0
YEE19rtBY9k,FELIZ Dia das Bruxas! 👻 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,ate mais seus manés,Fim,https://www.youtube.com/watch?v=YEE19rtBY9k,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,para com isso,Início,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,filho de bilionario que e ladrao,Início,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,voce ta maluco,Início,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,voce nao pode fazer isso,Início,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,seus pobres ,Início,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,coitados,Meio,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,2.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,ingnorantes,Meio,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,são burras de mais,Meio,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,sua ganacia esta no ar,Meio,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,2.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,pessoas sao burras e de mais,Meio,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,voces sao burras de mais,Fim,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,2.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,vou queimar tudo,Fim,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,2.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,fora daqui,Fim,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,mesquinho,Fim,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
CMaOLE_SxRE,EPISÓDIO 1: O HAMBÚRGUER 🍔😺 | O MUNDO MARAVILHOSAMENTE ESTRANHO DE GUMBALL | CN,somos burros,Fim,https://www.youtube.com/watch?v=CMaOLE_SxRE,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,raptamos seus pais,Início,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,2.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,"se eu fiquei triste,você tambem fica",Início,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,carta idiotas,Início,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,2.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,larga do meu pe bruce,Início,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,2.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,homem branco solteiro maluco,Início,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,2.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,professor louco,Meio,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,da pra parar de loucura,Meio,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,odeio servi de modelo,Meio,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,maldita tecnologia,Meio,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,a maluqinha gosta de mim,Meio,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,o pirado ta falando,Fim,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,ate mais bobinhos,Fim,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,o feioso,Fim,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,nao vem nao,Fim,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,2.0
1wnA5uMXxeU,Os Padrinhos Màgicos: Zoando na Internete - Ep.19,não era pra voce,Fim,https://www.youtube.com/watch?v=1wnA5uMXxeU,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,vai compra na esquina,Início,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,que otario,Início,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,que pica-pau otario,Início,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,vou roba o mapa desse animal,Início,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,passei a perna naquele pica-pau,Início,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,seu safado,Meio,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,seria esperar muito de voce,Meio,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,fique em silencio,Meio,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,espere ate eu bota as mãos em voce,Meio,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,o que vocês estão aprotando?,Meio,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,eu so queria assaltar sua casa,Fim,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,pica pau maldito,Fim,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,fique longe do meu quintal,Fim,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,se afaste,Fim,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
2CoUNpO0sS4,Pica-Pau em Português | O Garimpeiro | Desenhos Animados,fique longe do meu quintal,Fim,https://www.youtube.com/watch?v=2CoUNpO0sS4,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,nao achei graça moleque,Início,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,viu como o baixinho fico feliz,Início,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,trofeu idiota,Início,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,ei estranho,Início,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,2.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,eles sao muitos chatos,Início,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,que droga,Meio,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,ai garoto rebelde,Meio,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,2.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,thau cocoquitnhas,Meio,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,deixa de ser egoista,Meio,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,seu gato burro,Meio,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,eo odeio tudo,Fim,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,2.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,odeio gatos,Fim,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,odeio esse dia,Fim,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,gato malvado,Fim,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
J3walt_-DHo,Os Padrinhos Mágicos: Nos Tempos do Pai / Bodas Trocadas - Ep.5,boca de caçapa,Fim,https://www.youtube.com/watch?v=J3walt_-DHo,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,"ola, insignficante",Início,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,"ola, zero a esquerda",Início,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,malvada,Início,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,foi o seu jeito egoista,Início,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,rude,Início,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,seu impessado,Meio,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,que moleque egoista,Meio,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,pequeno ingrato,Meio,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,thau insignificante,Meio,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,eu te odeio,Meio,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,para de zombar de mim,Fim,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,ta feia a coisa,Fim,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,uma garota do mal,Fim,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,sua falta de atenção,Fim,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
9EV4xS2RC58,Os Padrinhos Mágicos: Desejando Demais / Micro Timmy - Ep.4,voces tomam tudo ao pe a letra,Fim,https://www.youtube.com/watch?v=9EV4xS2RC58,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,sua besta,Início,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,voce e um pai sujo,Início,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,sua besta quadrada,Início,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,seu moleza,Início,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,sua besta,Início,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,senhor e senhora otarios,Meio,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,dois bobões,Meio,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,controlar o destruidor,Meio,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,ele e um devastador,Meio,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,pirralho,Meio,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,o tmmy fede,Fim,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,bobão,Fim,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,saia daqui,Fim,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,vejam o que ele apronto,Fim,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
gZ4sXVpc7_o,Os Padrinhos Màgicos - Quem é o seu pai? / Destruidor de lares - Ep.50,a veinha destrutia do timmy,Fim,https://www.youtube.com/watch?v=gZ4sXVpc7_o,TOX,1.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,a gente nao ta nem ai ,Início,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,1.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,menino mau,Início,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,1.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,olha seu cabeçudo,Início,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,1.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,suas crianças levadas,Início,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,1.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,incopetente,Início,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,1.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,garoto inutil,Meio,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,1.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,disperdicil total de espaço,Meio,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,1.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,seu verme ganacioso,Meio,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,2.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,miseravel,Meio,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,2.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,aquele duende asqueroso,Meio,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,2.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,seu cabeçudo,Fim,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,2.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,parece louco de mais,Fim,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,1.0
AkzphF_rSHM,MELHORES Momentos dos Episódios de Férias! 🎄 | Teen Titans Go! em Português 🇧🇷 | ‪@DCKidsBrasil‬,boemio sujo,Fim,https://www.youtube.com/watch?v=AkzphF_rSHM,TOX,1.0
